train/policy_gradient_loss,eval/mean_ep_length,train/clip_range,train/loss,train/explained_variance,time/total_timesteps,train/clip_fraction,train/entropy_loss,eval/mean_reward,train/std,eval/success_rate,train/approx_kl,train/value_loss,train/learning_rate,train/n_updates,reward/env_0,pose_reward/env_0,success_rate/env_0,distance_reward/env_0,pose_reward/env_1,reward/env_1,distance_reward/env_1,success_rate/env_1,distance_reward/env_2,reward/env_2,pose_reward/env_2,success_rate/env_2,pose_reward/env_3,reward/env_3,distance_reward/env_3,success_rate/env_3,success_rate/env_4,reward/env_4,pose_reward/env_4,distance_reward/env_4,reward/env_5,distance_reward/env_5,success_rate/env_5,pose_reward/env_5,reward/env_6,distance_reward/env_6,pose_reward/env_6,success_rate/env_6,reward/env_7,distance_reward/env_7,success_rate/env_7,pose_reward/env_7
,,,,,,,,,,,,,,,,,,,-136.67271396478378,-3375.571334444247,24.62582489074258,0.03333333333333333,,,,,,,,,,,,,,,,,,,,,,,,
,58.64,,,,7992000,,,-598.93822589,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-4942.897118051229,-125.49869429231725,-188.54249204955332,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4124.12621968382,-149.61599391720426,0.06666666666666667,-129.20670936343325
-0.0011247686699789484,,0.2,867.18505859375,0.3148081302642822,,0.10947265625,-1.5032241340726613,,0.3096751272678375,,0.009514954,22422.298515701295,0.0003,4880,,,,,,,,,,,,,-155.4020017162665,-3921.5375446499347,26.02407760794447,0.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,23.23005436130792,-3448.351647173912,-128.0236622236261,0.0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3363.2620801036514,23.452208574831058,0.03333333333333333,-135.44588859210594,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3456.8321577720612,25.706489407713836,-128.87851570305722,0.03333333333333333,,,,
,,,,,,,,,,,,,,,-3813.658025951635,-107.16842354577491,0.06666666666666667,-146.8645807794973,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-143.00978606565297,-3800.912237722114,28.75774644530193,0.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3281.6345547333926,25.31209869979917,0.06666666666666667,-149.652857822031
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-4802.994964990174,-117.04651107476937,-173.89764975692654,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-120.65050426267426,-3083.088733280053,23.742382049331706,0.06666666666666667,,,,,,,,,,,,,,,,
0.00019311550131533294,,0.2,558.6431274414062,0.45030122995376587,,0.128302001953125,-1.483955444395542,,0.3087860345840454,,0.012396038,12257.864567661285,0.0003,4890,,,,,,,,,23.476985728217887,-2922.505177931294,-111.67784871676729,0.06666666666666667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2874.369049490038,24.394832661258913,0.1,-125.05634090959772,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2985.6722531553432,26.712512098670985,-108.38288762456203,0.06666666666666667,,,,
,,,,,,,,,,,,,,,-3550.008638166711,-139.80115532480855,0.0,23.568048963689737,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,57.02,,,,8016000,,,-524.43718156,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-113.60320355963863,-4190.272178607702,-151.49382620831173,0.03333333333333333,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06666666666666667,-2787.851138376129,-106.76351830254818,23.213328573193664,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3335.5396475962953,26.488543359497644,0.03333333333333333,-115.10848462554681
,,,,,,,,,,,,,,,,,,,,,,,,,,,-105.40679390538156,-5207.530784351,-324.46000348645265,0.03333333333333333,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3278.260482210854,-96.00098090613082,0.1,-114.40576612901141,,,,,,,,
0.00040328303002752365,,0.2,7040.71875,0.3526992201805115,,0.1335205078125,-1.4438463915139437,,0.3067936301231384,,0.009201498,16504.660953330993,0.0003,4900,,,,,,,,,24.375993723473886,-3251.509642241671,-124.3492674304202,0.03333333333333333,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-2658.640155739772,-105.89188922429551,0.1,22.5185299343347,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3416.761511718076,25.653064859794497,-137.54498347947384,0.03333333333333333,,,,
,,,,,,,,,,,,,,,,,,,-123.14546800171,-4384.584892134309,-179.4753473540077,0.03333333333333333,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-2635.9647096576437,-107.00929902630507,23.380180750031926,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5050.919736969624,-272.0672614457646,0.06666666666666667,-137.0393613825046
,,,,,,,,,,,,,,,,,,,,,,,,,,,-102.60845862769574,-4134.8390535663,-99.65805030001974,0.0,,,,,,,,,,,,,,,,
,58.84,,,,8040000,,,-532.16760432,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-147.82811989398536,-3717.18009901932,-118.79022994256651,0.1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3133.8592564671717,25.740712252045455,0.03333333333333333,-107.30892166324047,,,,,,,,
,,,,,,,,,,,,,,,-4360.133314076076,-116.62024224841596,0.03333333333333333,-157.45531009759915,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4473.31730813826,-138.65986392004626,-105.33135410299745,0.0,,,,
-0.0008553119267162401,,0.2,22610.2734375,0.134163498878479,,0.079058837890625,-1.4097781101241709,,0.3055458664894104,,0.006609141,46966.04176025391,0.0003,4910,,,,,,,,,,,,,,,,,0.1,-4732.492413718772,-92.5047619630901,-353.02897365670276,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-109.36282679342679,-3563.6942073504856,27.605458901679764,0.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2962.440847825216,-86.80919380521351,0.13333333333333333,-102.57594749898941
,,,,,,,,,,,,,,,,,,,,,,,,,,,-96.31040838053143,-3417.223243840444,26.009867740457597,0.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3874.3427843347076,-122.52411337768874,0.06666666666666667,-101.25968401143041,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-103.26384639418328,-4319.287586137448,-112.05241796205745,0.0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-3030.4238934781893,-111.87489950292887,0.06666666666666667,26.26258392323126,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3416.346141201696,-89.63071938306648,-112.48697081721632,0.06666666666666667,,,,
-0.0005657551708281971,,0.2,19057.396484375,0.14946627616882324,,0.0459716796875,-1.386743444018066,,0.30482226610183716,,0.0052074734,48150.50456390381,0.0003,4920,,,,,-88.81332810548174,-5301.802881310009,-402.86881877951805,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03333333333333333,-5940.519939861618,-127.82962628920174,-418.26536368773435,,,,,,,,,,,,
,58.43,,,,8064000,,,-667.26792051,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2865.5403702124604,25.016998808633982,0.06666666666666667,-94.87372717737652
,,,,,,,,,,,,,,,,,,,,,,,,,,,-109.56884124759424,-5125.184921743609,-288.87364570967486,0.03333333333333333,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3020.634174399543,24.87988077969372,0.03333333333333333,-83.17724317961695,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-86.34226075127704,-3882.628161243152,-115.85909945591472,0.03333333333333333,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4264.957148899869,-149.64731571582462,-123.66054243415326,0.03333333333333333,,,,
,,,,,,,,,,,,,,,-4444.053758980334,-131.54147389963282,0.03333333333333333,-124.59081926375715,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-110.89873665372144,-3336.884957456412,25.299577077653005,0.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-4356.215758291046,-112.36784941540049,-132.45144363310843,,,,,,,,,,,,
-0.0002858094019757118,,0.2,14058.0791015625,0.30461549758911133,,0.114739990234375,-1.357469480484724,,0.3030667304992676,,0.009693552,29421.463127326966,0.0003,4930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3524.5566692293664,24.866795763901262,0.0,-122.7945739687955
,,,,,,,,,,,,,,,,,,,,,,,,,,,-154.2788043004165,-6258.248400166338,-358.1425957273062,0.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2907.7253815520917,23.74769406950741,-118.52025766152376,0.06666666666666667,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4802.49802753191,-196.4580394149161,0.03333333333333333,-140.89829850706846,,,,,,,,
,,,,,,,,,,,,,,,-3298.0274337264973,-119.26040405755576,0.03333333333333333,24.232498436473666,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,27.720069443703117,-3995.874009797636,-167.30073774331007,0.0,,,,,,,,,,,,,,,,,,,,
,59.35,,,,8088000,,,-714.5831579999999,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-129.38583301533484,-2858.629502539804,24.389249258701277,0.1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03333333333333333,-4820.849859097105,-131.1364681767169,-213.16184167280224,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5141.2140588926895,-280.3491626199818,0.0,-109.19984719546719
-0.00034526313684182244,,0.2,6972.5771484375,0.29892879724502563,,0.074920654296875,-1.3276775600388646,,0.3019546568393707,,0.0068313368,33342.30156288147,0.0003,4940,,,,,,,,,,,,,-132.99053402394972,-6653.02729543653,-518.5590152154732,0.03333333333333333,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4521.547773219403,-193.34017391523489,-130.35612162133262,0.03333333333333333,,,,
,,,,,,,,,,,,,,,-3334.028198902314,-138.9734704090691,0.03333333333333333,25.1971039253492,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4165.034150181844,-97.1159534650034,0.03333333333333333,-145.8380715653035,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,26.665304122175872,-3445.902029645998,-135.7989757298413,0.03333333333333333,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-96.86412029347657,-3072.0227231872345,24.421999762270357,0.03333333333333333,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03333333333333333,-4919.859301726325,-151.53330937091116,-174.66990758347768,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3574.751576805896,25.046398444402065,0.0,-129.05832791204983
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2451.1990437059317,23.41089849364012,-95.98240577796206,0.1,,,,
0.00042428635933902117,,0.2,12268.884765625,0.37674522399902344,,0.090155029296875,-1.3121894462034107,,0.30154502391815186,,0.008593008,23591.460807800293,0.0003,4950,,,,,,,,,,,,,-130.7037678364015,-3007.4336523263173,21.024825782015167,0.06666666666666667,,,,,,,,,,,,,,,,
,59.8,,,,8112000,,,-748.0420449700001,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-3128.2026802067007,-123.21317452110233,0.06666666666666667,25.906061153317896,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4354.641653951703,-99.9264454649918,0.0,-127.76383019362642,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-105.17837396496314,-3829.670670424238,-111.27673777241064,0.03333333333333333,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-132.1220547630031,-4534.654591430372,-246.04537714205793,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3115.6095230660985,24.73449434553198,0.03333333333333333,-101.53108152321394
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-5662.639741301089,-122.38216272117903,-298.45112749566886,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-113.58607570515532,-3164.90646403114,21.333331699965406,0.03333333333333333,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5004.819586077726,-186.66298206440007,-114.69194894855393,0.06666666666666667,,,,
,,,,,,,,,,,,,,,-4050.4779331979275,-97.23222673288329,0.06666666666666667,-182.6124288001043,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,23.84790134758364,-2770.5220814299582,-101.73824825257678,0.06666666666666667,,,,,,,,,,,,,,,,,,,,
0.0008631136450276244,,0.2,17249.697265625,0.2588740587234497,,0.089898681640625,-1.3065168971195817,,0.3011588156223297,,0.007958336,33147.544281959534,0.0003,4960,,,,,,,,,,,,,,,,,,,,,-3403.4738688574093,24.93893591835564,0.0,-105.13958072792462,,,,,,,,
,,,,,,,,,,,,,,,,,,,-99.5902137558202,-3109.761775416154,24.996584519794645,0.03333333333333333,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06666666666666667,-5167.775182050627,-105.95976904320771,-347.9627612985635,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3200.560672379659,24.807431743388968,0.03333333333333333,-99.49587713999901
,60.14,,,,8136000,,,-519.8279705499999,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-93.70335317298836,-2256.542284855323,23.434639030434745,0.13333333333333333,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3875.947778296601,-171.23334539774194,-89.74795098502547,0.06666666666666667,,,,
,,,,,,,,,,,,,,,,,,,,,,,-123.93996606889687,-3855.970448627285,-97.01844203565068,0.03333333333333333,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-3547.458092905953,-121.94336251019254,0.0,22.60201369253335,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3493.646120820008,27.406378001773646,0.0,-101.930731471776,,,,,,,,
,,,,,,,,,,,,,,,,,,,-99.71364356919271,-2749.6385005057887,23.03556015156197,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,
0.000240264409694646,,0.2,11263.8359375,0.33272475004196167,,0.113555908203125,-1.291298196464777,,0.3006884753704071,,0.010656413,23972.4305891037,0.0003,4970,,,,,,,,,,,,,,,,,0.1,-2628.362664388137,-101.99236034623438,25.248582948210473,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2652.12377535824,23.27731563526177,-88.55961152830211,0.06666666666666667,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3899.9542966934196,27.78093630222312,0.0,-128.14498575112668
,,,,,,,,,,,,,,,,,,,,,,,,,,,-95.61934139430655,-2871.3842482207247,25.36363335751901,0.06666666666666667,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,26.029605483183612,-3428.21705612029,-100.23744816989945,0.0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-3439.722767468814,-101.913978429988,0.0,26.853517185185236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3539.214345054678,27.036852197152804,0.0,-112.34424303959956,,,,,,,,
,,,,,,,,,,,,,,,,,,,-107.77626608278767,-3248.88439822857,25.46553304469288,0.03333333333333333,,,,,,,,,,,,,,,,,,,,,,,,
0.0022778756992920535,59.3,0.2,4851.2900390625,0.7233629524707794,8160000,0.1710693359375,-1.2748000351712108,-494.5778309,0.30018743872642517,0.02,0.010722714,3363.1197431564333,0.0003,4980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-4076.8285920022427,-121.25421317958234,-82.02721882079122,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-103.15851249058991,-2973.1994971749227,24.156929628102393,0.03333333333333333,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2857.1176201673597,23.346730660754012,0.06666666666666667,-106.1446673553137
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3460.6508434432194,25.065376796094654,-134.6388507032977,0.03333333333333333,,,,
,,,,,,,,,,,,,,,,,,,,,,,25.481405510738274,-2899.7678323383716,-99.50937756713337,0.06666666666666667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-3728.0501472578208,-124.11035052132428,0.0,27.993659311686923,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3352.618066392428,26.479943795081272,0.03333333333333333,-111.85628819382012,,,,,,,,
,,,,,,,,,,,,,,,,,,,-122.9870820092974,-3400.8683718150437,24.24568670679083,0.03333333333333333,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06666666666666667,-2824.1174101664765,-105.01754247183148,24.234640777418655,,,,,,,,,,,,
0.000532006566572818,,0.2,9420.7216796875,0.42223215103149414,,0.109429931640625,-1.2620467847213148,,0.2997361719608307,,0.010083761,14415.214125728608,0.0003,4990,,,,,,,,,,,,,-81.24919981952009,-3055.04267238388,26.247087755539823,0.03333333333333333,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4017.635941247982,-149.4487254962158,-86.11893137844663,0.03333333333333333,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3573.1338701033446,24.911603555708993,0.0,-110.37891523960018
,,,,,,,,,,,,,,,,,,,,,,,-140.81977165727886,-3543.3977210638745,-95.99318185336749,0.1,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-3126.4774994190275,-142.35044399316342,0.06666666666666667,25.564194089991577,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,53.24,,,,8184000,,,-418.80801629000007,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4777.76643709979,-320.951841073026,0.06666666666666667,-90.67423177693937,,,,,,,,
,,,,,,,,,,,,,,,,,,,-93.61316892058946,-5629.17357357559,-374.6474266753395,0.03333333333333333,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03333333333333333,-4443.831821655693,-124.86092205054555,-144.85271489207034,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4162.178531500524,-146.4121515380711,0.03333333333333333,-121.04593704534955
-0.0001786305940186139,,0.2,18960.1171875,0.17053687572479248,,0.08338623046875,-1.2429373120889067,,0.2980683445930481,,0.009353001,39272.40549926758,0.0003,5000,,,,,,,,,,,,,-102.08497287298704,-3266.8365544122953,28.850547137603066,0.03333333333333333,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3218.594489467086,26.251239473378526,-103.18698771789342,0.03333333333333333,,,,
,,,,,,,,,,,,,,,,,,,,,,,-175.06858322594613,-4117.202197429,-101.54344967888738,0.06666666666666667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-2924.646290990435,-104.6412790507094,0.06666666666666667,25.33689721896946,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3407.312000702227,25.43459251854562,0.06666666666666667,-104.26159263558343,,,,,,,,
,,,,,,,,,,,,,,,,,,,-97.07092290340242,-2965.094190906446,25.845224418994917,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03333333333333333,-4636.953334440985,-92.93798141136033,-227.61424099546912,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3143.2020787259617,24.82063106127998,0.03333333333333333,-108.19597751560708
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2889.4635816719247,23.918319204553484,-103.18724948320715,0.06666666666666667,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-123.74179819300342,-3169.983151648958,26.88127291817814,0.06666666666666667,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,23.03811469245346,-3227.241388103993,-90.07501270978545,0.0,,,,,,,,,,,,,,,,,,,,
,61.42,,,,8208000,,,-713.9705886,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0016927426746406126,,0.2,3825.32568359375,0.2329009771347046,,0.08612060546875,-1.217564428783953,,0.2972976267337799,,0.009233084,29911.818950271605,0.0003,5010,-3622.9734246044986,-112.13540577265447,0.1,-132.83516499476224,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5348.8256766994145,-286.5021826355967,0.0,-90.50376348097278,,,,,,,,
,,,,,,,,,,,,,,,,,,,-101.60441687112713,-3773.622042821012,-120.24425693237565,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06666666666666667,-3599.881760405429,-97.77223524849869,-103.74639148573974,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3327.9831056456997,-127.96052460343098,0.1,-77.80499300418529
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4202.223199057786,-149.9799215005044,-101.32394500912748,0.03333333333333333,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.56848333133941,-3372.0053784611773,25.960920254477237,0.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,23.043575646936674,-2798.388179660176,-94.5749389236328,0.06666666666666667,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-3013.654511369864,-111.35999493248468,0.06666666666666667,24.454243037508153,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.000990470122633269,,0.2,14029.7939453125,0.27106690406799316,,0.1114013671875,-1.210456283763051,,0.2978339195251465,,0.012803155,23505.228633880615,0.0003,5020,,,,,,,,,,,,,,,,,,,,,-4574.854308778392,-297.1277939061343,0.1,-106.17292422359733,,,,,,,,
,,,,,,,,,,,,,,,,,,,-120.80235177669854,-2990.2759862503476,24.236354068307428,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06666666666666667,-4099.633674475591,-100.59054790329677,-198.85506450930035,,,,,,,,,,,,
,56.68,,,,8232000,,,-604.66262303,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4650.6564974247885,-119.40236659798514,0.03333333333333333,-110.94871630614718
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3099.078354687251,25.607708520201722,-111.71243430140967,0.03333333333333333,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-101.74764952355277,-4216.522610646963,-136.50611891760946,0.03333333333333333,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-109.31296469197694,-4170.727167592032,-111.77989657336272,0.03333333333333333,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-5480.741571670971,-103.53516530030048,0.03333333333333333,-384.70009664486037,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4164.871155234173,-156.83079245748712,0.03333333333333333,-98.61273341487353,,,,,,,,
-0.0014399438419786747,,0.2,36669.33203125,0.18071681261062622,,0.096087646484375,-1.2113295858725905,,0.2975459694862366,,0.008230871,52287.5197341919,0.0003,5030,,,,,-105.2773323522416,-4229.572575725159,-177.14976360195143,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-4763.175779005557,-106.12684911301976,-126.54911405457204,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3837.677761491495,-136.67446200133756,0.06666666666666667,-104.79683158057875
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3321.2553747054603,25.004520498032015,-90.98208294894175,0.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,-104.41394502678564,-3346.3511548124566,24.483752558043587,0.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-285.48602635751337,-5575.668221272263,-132.90701052119556,0.0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-4305.654175526065,-130.21095131407074,0.03333333333333333,-125.77141127360572,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5517.330197975787,-364.5658627907748,0.03333333333333333,-99.98250353852153,,,,,,,,
,58.82,,,,8256000,,,-604.72586467,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
